http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=350,"Financial Transactions and Reports Analysis Centre of Canada","KPMG LLP",06002-08-0162,2008-08-08,"0499 - Strategic planning","2008-08-08 to 2008-12-31",,63000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=360,"Financial Transactions and Reports Analysis Centre of Canada","Cognos Inc.",06002-08-0166,2008-08-15,"0670 - Software Maintenance Renewal","2008-08-31 to 2009-08-30",,56815.67,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=348,"Financial Transactions and Reports Analysis Centre of Canada","QMR Staffing Services Incorporated",06002-08-0165,2008-08-20,"0491 - Temporary Help Services","2008-09-02 to 2008-12-31",,69500.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=354,"Financial Transactions and Reports Analysis Centre of Canada","Adirondack Technologies",06002-08-0184,2008-09-05,"1231 - Storage &amp; Assets Management Costs",,2008-09-17,16110.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=351,"Financial Transactions and Reports Analysis Centre of Canada","Galbraith Communications",06002-08-0186,2008-09-19,"1231 - Webinars","2008-09-22 to 2008-12-15",,33200.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=337,"Financial Transactions and Reports Analysis Centre of Canada","Galbraith Communications",06002-08-0029,2008-04-01,"1231 - New Initiatives Webinars","2008-04-01 to 2008-05-30",,28200.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=344,"Financial Transactions and Reports Analysis Centre of Canada","Ideal Parking Inc.",06002-08-0071,2008-04-01,"0511 - Rental of Parking Space","2008-04-01 to 2009-03-31",,34818.97,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=343,"Financial Transactions and Reports Analysis Centre of Canada","Gestipark Inc.",06002-08-0070,2008-04-01,"0511 - Rental of Parking Space","2008-04-01 to 2009-03-31",,10537.13,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=341,"Financial Transactions and Reports Analysis Centre of Canada",Shred-it,06002-08-0022,2008-04-01,"1239 - Document Disposal","2008-04-01 to 2009-03-31",,27253.59,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=340,"Financial Transactions and Reports Analysis Centre of Canada","North American Security Services",06002-08-0007,2008-04-01,"0499 - Security Services","2008-04-01 to 2009-03-31",,64716.45,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=331,"Financial Transactions and Reports Analysis Centre of Canada","Capello Audio Electronics Ltd.",06002-08-0086,2008-04-01,"0332 - Repair / Maintenance of Telecommunication Equipment","2008-04-01 to 2009-03-31",,37375.05,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=330,"Financial Transactions and Reports Analysis Centre of Canada","Commvault Systems Canada",06002-08-0002,2008-04-01,"0670 - Repair / Maintenance of Software","2008-04-01 to 2009-03-31",,16851.71,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=335,"Financial Transactions and Reports Analysis Centre of Canada","Peter Maitland",06002-08-0006,2008-04-01,"0499 - Professional Services","2008-04-01 to 2008-09-01",,11760.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=342,"Financial Transactions and Reports Analysis Centre of Canada","QMR Staffing Solutions Inc.",06002-08-0050,2008-04-24,"0491 - Temporary Help Services","2008-04-24 to 2008-06-30",,69615.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=346,"Financial Transactions and Reports Analysis Centre of Canada","KWA Partners",06002-08-0079,2008-05-09,"0499 - Career Counselling","2008-05-09 to 2009-03-31",,24380.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=345,"Financial Transactions and Reports Analysis Centre of Canada","Right Management Consultants",06002-08-0078,2008-05-09,"0499 - Career Counselling","2008-05-09 to 2009-03-31",,24380.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=347,"Financial Transactions and Reports Analysis Centre of Canada","Drake Beam Morin",06002-08-0080,2008-05-09,"0499 - Career Counselling","2008-05-09 to 2009-03-31",,24380.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=339,"Financial Transactions and Reports Analysis Centre of Canada","Intercontinental Toronto Centre",06002-08-0082,2008-05-15,"0570 - Conference Room Rentals",,2008-10-25,27160.88,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=336,"Financial Transactions and Reports Analysis Centre of Canada","GLS Dezign Inc.",06002-08-0051,2008-06-10,"0331 - Annual Report for 2007-2008","2008-06-10 to 2008-11-28",,52363.50,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=334,"Financial Transactions and Reports Analysis Centre of Canada","Brainhunter Ottawa",06002-08-0111,2008-06-12,"0491 - Temporary Help Services","2008-06-16 to 2008-10-24",,83850.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=338,"Financial Transactions and Reports Analysis Centre of Canada","Dollco Printing",06002-08-0108,2008-06-12,"0331 - Printing",,2008-06-19,11722.56,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=333,"Financial Transactions and Reports Analysis Centre of Canada","Pleiad Canada Inc.",06002-08-0110,2008-06-13,"0491 - Temporary Help Services","2008-06-16 to 2008-10-17",,88252.50,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=332,"Financial Transactions and Reports Analysis Centre of Canada","Xerox Canada Ltd.",06002-08-0116,2008-06-26,"0533 - Rental photocopiers and Other Office Equipment","2008-06-30 to 2013-06-29",,25956.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=310,"Financial Transactions and Reports Analysis Centre of Canada","Contract Furniture Source",06002-07-0397,2008-01-04,"1231 - Office Panel Systems &amp; Ability Product",,2008-01-25,17348.41,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=285,"Financial Transactions and Reports Analysis Centre of Canada","Canada Privacy Services Inc.",06002-07-0376,2008-01-08,"0499 - Privacy Impact Assessment","2008-01-08 to 2008-03-14",,23400.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=311,"Financial Transactions and Reports Analysis Centre of Canada","Teknion Furniture Systems",06002-07-0403,2008-01-09,"1231 - Teknion Panel Systems for 26th Floor",,2008-03-28,136908.36,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=312,"Financial Transactions and Reports Analysis Centre of Canada","Teknion Furniture Systems",06002-07-0406,2008-01-09,"1231 - Ability Products for the 26th Floor",,2008-03-21,23787.94,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=313,"Financial Transactions and Reports Analysis Centre of Canada","Teknion Furniture Systems",06002-07-0410,2008-01-10,"1231 - Reconfiguration of the 26th Floor",,2008-03-21,13761.04,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=306,"Financial Transactions and Reports Analysis Centre of Canada","Brainhunter Ottawa",06002-07-0413,2008-01-11,"0491 - Temporary Help Services","2008-01-14 to 2008-03-31",,49000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=307,"Financial Transactions and Reports Analysis Centre of Canada","Pleiad Canada Inc.",06002-07-0420,2008-01-15,"0491 - Temporary Help Services","2008-01-21 to 2008-03-31",,53000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=314,"Financial Transactions and Reports Analysis Centre of Canada","Global Upholstery",06002-07-0419,2008-01-15,"1231 - Lateral Security filing Cabinet",,2008-02-08,9379.99,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=304,"Financial Transactions and Reports Analysis Centre of Canada","Collective Minds",06002-07-0422,2008-01-16,"0499 - Configuration Management Strategy","2008-01-16 to 2008-03-31",,15000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=290,"Financial Transactions and Reports Analysis Centre of Canada","Hewlett Packard",06002-07-0431,2008-01-18,"0499 - Consulting Services","2008-01-16 to 2008-03-31",,69000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=305,"Financial Transactions and Reports Analysis Centre of Canada","Excel HR",06002-07-0430,2008-01-18,"0491 - Temporary Help Services","2008-01-21 to 2008-03-31",,50949.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=291,"Financial Transactions and Reports Analysis Centre of Canada","Hwave An alliant Company",06002-07-0434,2008-01-22,"1227 - Computer Equipment",,2008-02-15,68000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=315,"Financial Transactions and Reports Analysis Centre of Canada","Gunnebo Security Inc.",06002-07-0443,2008-01-23,"1231 - Safes",,2008-03-31,10755.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=292,"Financial Transactions and Reports Analysis Centre of Canada","TeraMach Technologies Inc.",06002-07-0449,2008-01-28,"1227 - Computer Equipment",,2008-02-25,160358.40,
