http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D74.php,"Telefilm Canada","Grouope Informatique Techsolcom inc.",124975,2010-03-31,"472 Information Technology Consultants","2010-04-01 to 2010-04-30",,12600.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D67.php,"Telefilm Canada","Groupe Informatique TechSolCom inc",124976,2010-03-31,"472 Information Technology Consultants","2010-04-01 to 2010-10-01",,79000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D71.php,"Telefilm Canada","L&eacute;vesque, Boh&eacute;mier &amp; Associ&eacute;s Inc.",124987,2010-03-31,"472 Information Technology Consultants","2010-04-01 to 2010-10-01",,31000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D65.php,"Telefilm Canada","Services Conseils M&eacute;th&eacute; Inc.",124986,2010-03-31,"472 Information Technology Consultants","2010-04-01 to 2010-10-01",,87000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D69.php,"Telefilm Canada","Sima Solutions",124985,2010-03-31,"472 Information Technology Consultants","2010-04-01 to 2010-07-02",,43500.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D68.php,"Telefilm Canada","Conseillers en gestion et informatique CGI Inc.",124806,2010-03-30,"472 Information Technology Consultants","2010-04-01 to 2010-07-02",,55000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D39.php,"Telefilm Canada","Globe and mail (The)",124572,2010-03-30,"311 Publishing Services","2010-03-30 to 2010-04-05",,15335.54,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D6.php,"Telefilm Canada","L&eacute;vesque, Boh&eacute;mier &amp; Associ&eacute;s Inc.",124546,2010-03-30,"472 Information Technology Consultants","2010-04-01 to 2010-09-30",,69600.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D7.php,"Telefilm Canada","L&eacute;vesque, Boh&eacute;mier &amp; Associ&eacute;s Inc.",124549,2010-03-30,"472 Information Technology Consultants","2010-04-01 to 2010-09-30",,64800.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D72.php,"Telefilm Canada","Cedrom SNI",124903,2010-03-29,"1143 Printed Matter, Including Books, Newspapers, Pictures, Manuscripts and Forms","2010-03-29 to 2011-03-28",,16933.47,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D20.php,"Telefilm Canada","S.L. Feldman &amp; Associates",124534,2010-03-29,"822 Hospitality",,2010-04-22,22500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D58.php,"Telefilm Canada","Isan Canada Inc.",124522,2010-03-25,"351 Communications Professional Services not Elsewhere Specified","2010-04-01 to 2010-03-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D40.php,"Telefilm Canada","Marsh Canada Limit&eacute;e",124457,2010-03-25,"186 Other Supplementary Personnel Costs","2010-04-01 to 2011-04-01",,15252.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D43.php,"Telefilm Canada","Marsh Canada Limit&eacute;e",124526,2010-03-24,"186 Other Supplementary Personnel Costs","2010-04-01 to 2011-04-01",,14500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D1.php,"Telefilm Canada","Alphabet Stand Service",124473,2010-03-23,"533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment","2010-03-23 to 2010-04-16",,177597.96,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D41.php,"Telefilm Canada","KPMG s.r.l/S.E.N.C.R.L.",124556,2010-03-22,"401 Accounting and Audit Services","2010-03-22 to 2010-05-31",,15000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D26.php,"Telefilm Canada","KPMG s.r.l/S.E.N.C.R.L.",124532,2010-03-22,"401 Accounting and Audit Services","2010-03-22 to 2010-05-31",,20000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D27.php,"Telefilm Canada","March&eacute; du Film",124395,2010-03-22,"331 Exposition Services","2010-05-12 to 2010-05-23",,19294.95,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D49.php,"Telefilm Canada","CyberVision Marketing Inc.",124468,2010-03-18,"499 Other Professional Services not Elsewhere Specified","2010-03-18 to 2010-05-07",,12000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D48.php,"Telefilm Canada","GoSecure Inc.",124356,2010-03-17,"491 Management Consulting","2010-03-31 to 2011-04-01",,12000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D4.php,"Telefilm Canada","IBM Canada Ltd.",124357,2010-03-17,"1228 Computer Software","2010-04-01 to 2011-03-31",,80972.32,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D51.php,"Telefilm Canada",&Eacute;picentre,124355,2010-03-15,"321 Printing Services","2010-03-17 to 2010-03-22",,10074.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D32.php,"Telefilm Canada","Dell Canada Inc.",124283,2010-03-12,"525 Rental of Computer Equipment",,2010-03-12,17870.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D9.php,"Telefilm Canada","IBM Canada Ltd.",124222,2010-03-09,"1228 Computer Software","2010-04-01 to 2011-03-31",,60751.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D5.php,"Telefilm Canada",NuRun,124243,2010-03-08,"472 Information Technology Consultants","2010-03-08 to 2010-05-28",,74164.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D11.php,"Telefilm Canada","PriceWaterhouseCoopers LLP",124584,2010-03-08,"491 Management Consulting","2010-03-08 to 2010-05-30",,50000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D56.php,"Telefilm Canada","Strataction Conseil Inc.",124278,2010-03-05,"499 Other Professional Services not Elsewhere Specified","2010-05-01 to 2010-10-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D35.php,"Telefilm Canada","KTI Kanatek Technologies Inc.",124559,2010-03-03,"1228 Computer Software","2010-04-01 to 2011-03-31",,17099.95,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D29.php,"Telefilm Canada","Dell Financial Services Canada",124077,2010-03-01,"525 Rental of Computer Equipment","2010-03-01 to 2013-03-01",,18960.48,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D57.php,"Telefilm Canada","Moller, Nis",124408,2010-03-01,"494 Translation Services","2010-03-01 to 2011-03-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D38.php,"Telefilm Canada",Kameleon,123741,2010-02-28,"201 Travel - Public Servants","2010-05-12 to 2010-05-23",,23500.92,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D3.php,"Telefilm Canada","CG3 Inc.",124231,2010-02-26,"227 Other Communications Services","2010-02-26 to 2010-10-01",,81000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D66.php,"Telefilm Canada","CG3 inc.",124231,2010-02-26,"351 Communications Professional Services not Elsewhere Specified","2010-02-26 to 2010-10-01",,81000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D8.php,"Telefilm Canada","Equation Technologies",124064,2010-02-25,"472 Information Technology Consultants","2010-02-25 to 2010-03-31",,63000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D14.php,"Telefilm Canada","Equation Technologies",124109,2010-02-25,"472 Information Technology Consultants","2010-04-01 to 2011-03-31",,37500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D17.php,"Telefilm Canada","Run It By Byrd Inc.",124287,2010-02-22,"499 Other Professional Services not Elsewhere Specified","2010-02-22 to 2010-03-30",,29176.29,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D53.php,"Telefilm Canada","Archibald, Andrea",123977,2010-02-16,"472 Information Technology Consultants","2010-02-22 to 2010-03-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D33.php,"Telefilm Canada","Strategic Inc.",124380,2010-02-12,"351 Communications Professional Services not Elsewhere Specified","2010-02-12 to 2010-07-31",,17500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D34.php,"Telefilm Canada","Strategic Inc.",124382,2010-02-12,"351 Communications Professional Services not Elsewhere Specified","2010-04-01 to 2011-12-31",,17500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D44.php,"Telefilm Canada","Reed Business Information",124236,2010-02-11,"570 Rental - Other","2010-02-11 to 2010-02-28",,13244.40,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D31.php,"Telefilm Canada","Strategic Partners",124125,2010-02-11,"351 Communications Professional Services not Elsewhere Specified","2010-02-11 to 2010-06-11",,18000.00,
